Url,Brand,Family,Reference,Name,Movement,Produced,Limited,Case_Material,Glass,Case_Back,Case_Shape,Case_Diameter,Lug_Width,Water_Resistance,Dial_Color,Dial_Finish,Dial_Indexes,Dial_Hands,Price
https://watchbase.com/patek-philippe/golden-ellipse/5738r-001,Patek Philippe,Golden Ellipse,5738R-001,Golden Ellipse 5738 Rose Gold / Black,Patek Philippe caliber 240,2018,No,Rose Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Black,Sunburst,Stick / Dot,Stick,N/A
https://watchbase.com/patek-philippe/golden-ellipse/5738-50g-012,Patek Philippe,Golden Ellipse,5738/50G-012,Golden Ellipse 5738 White Gold / Japanese Prints,Patek Philippe caliber 240,2019,No,White Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Multi-Color,,None,Stick,N/A
https://watchbase.com/patek-philippe/golden-ellipse/5738-50g-010,Patek Philippe,Golden Ellipse,5738/50G-010,Golden Ellipse 5738 White Gold / Japanese Prints,Patek Philippe caliber 240,2019,No,White Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Multi-Color,,None,Stick,N/A
https://watchbase.com/patek-philippe/golden-ellipse/3738-100r-001,Patek Philippe,Golden Ellipse,3738/100R-001,Golden Ellipse 3738 Rose Gold / Brown,Patek Philippe caliber 240,2008 - 2018,No,Rose Gold,Sapphire,Closed,Rectangular,31.10 mm,,30.00 m,Brown,Sunburst,Stick / Dot,Stick,25000
https://watchbase.com/patek-philippe/golden-ellipse/3738-100g-012,Patek Philippe,Golden Ellipse,3738/100G-012,Golden Ellipse 3738 White Gold / Grey,Patek Philippe caliber 240,2008 - 2018,No,White Gold,Sapphire,Closed,Rectangular,31.10 mm,,30.00 m,Grey,Sunburst,Stick / Dot,Stick,25000
https://watchbase.com/patek-philippe/golden-ellipse/5738-50g-011,Patek Philippe,Golden Ellipse,5738/50G-011,Golden Ellipse 5738 White Gold / Japanese Prints,Patek Philippe caliber 240,2019,No,White Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Multi-Color,,None,Stick,N/A
https://watchbase.com/patek-philippe/golden-ellipse/5738-1r-001,Patek Philippe,Golden Ellipse,5738/1R-001,Golden Ellipse 5738 Rose Gold / Black / Bracelet,Patek Philippe caliber 240,2024,No,Rose Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Black,Sunburst,Stick / Dot,Stick,N/A
https://watchbase.com/patek-philippe/golden-ellipse/5738-50g-024,Patek Philippe,Golden Ellipse,5738/50G-024,Golden Ellipse 5738 Kabuki Actor,Patek Philippe caliber 240,2023,"Yes, 10 units",White Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Multi-Color,,None,Stick,N/A
https://watchbase.com/patek-philippe/golden-ellipse/5738-50g-023,Patek Philippe,Golden Ellipse,5738/50G-023,Golden Ellipse 5738 Zebra,Patek Philippe caliber 240,2022,"Yes, 6 units",White Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Multi-Color,,None,Stick,N/A
https://watchbase.com/patek-philippe/golden-ellipse/5738-50g-025,Patek Philippe,Golden Ellipse,5738/50G-025,Golden Ellipse 5738 Snow-Covered Landscape,Patek Philippe caliber 240,2023,"Yes, 10 units",White Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Multi-Color,,None,Stick,N/A
https://watchbase.com/patek-philippe/golden-ellipse/3738-100j-012,Patek Philippe,Golden Ellipse,3738/100J-012,Golden Ellipse 3738 Yellow Gold / Blue,Patek Philippe caliber 240,2008 - 2018,No,Yellow Gold,Sapphire,Closed,Rectangular,31.10 mm,,30.00 m,Blue,Sunburst,Stick / Dot,Stick,14410
https://watchbase.com/patek-philippe/golden-ellipse/5738-50j-011,Patek Philippe,Golden Ellipse,5738/50J-011,Golden Ellipse 5738 Yellow-Crested Cockatoo,Patek Philippe caliber 240,2025,"Yes, 10 units",White Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Multi-Color,,None,Stick,N/A
https://watchbase.com/patek-philippe/golden-ellipse/5738p-001,Patek Philippe,Golden Ellipse,5738P-001,Golden Ellipse 5738 Platinum / Blue,Patek Philippe caliber 240,2008,No,Platinum,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Blue,Sunburst,Stick / Dot,Stick,29250
https://watchbase.com/patek-philippe/golden-ellipse/5738-50g-029,Patek Philippe,Golden Ellipse,5738/50G-029,Golden Ellipse 5738 Bald Eagle,Patek Philippe caliber 240,2025,"Yes, 10 units",White Gold,Sapphire,Closed,Rectangular,34.50 mm,,30.00 m,Multi-Color,,None,Stick,N/A
https://watchbase.com/patek-philippe/pocket-watches/982-140g,Patek Philippe,Pocket Watches,982/140G,Pocket Watch Lepine Power Reserve White Gold / Geisha under a Cherry Tree,Patek Philippe caliber 17''' LEP PS IRM,2013 - 2013,"Yes, 1 unit",White Gold,Sapphire,Hinged,Round,42.00 mm,,,Blue,Guilloche,Arabic Numerals,Feuille,N/A
